concept_name,concept_synonym
HIPSTAR FEMORAL STEM,HIPSTAR 대퇴골 줄기
TEMPEST PTCA BALLOON CATHETER,TEMPEST PTCA 풍선 카테터
JOCATH O.P.E.R.A PTA BALLOON CATHETER(FOR THE SMALL VESSEL),JOCATH OPERA PTA 풍선 카테터(소형 용기용)
N FIX Ⅲ,엔픽스Ⅲ
HOLD-A-LINE/NEOBRIDGE,HOLD-A-LINE/네오브리지
OCTA ABUTMENT [EX],옥타 어버트먼트 [EX]
"SYNTEL VASCULAR CATHETER, REGULAR TIP (2Fr)","SYNTEL 혈관 카테터, 일반 팁(2Fr)"
SORBACT SURGICAL DRESSING,SORBACT 수술용 드레싱
ACE TUBECLIP,에이스 튜브클립
"HOYA I.O.L+E878(UY60SA, UY55SA, UY55SB, UY60SB)","호야 IOL+E878(UY60SA, UY55SA, UY55SB, UY60SB)"
RENAL VESSEL DILATOR,신장 혈관 확장기
WOUNDCLOSER,WOUNDCLOSER
SKY BONE EXPANDER SYSTEM,스카이 본 익스팬더 시스템
ENDOTRACHEAL TUBE CUFF,기관내 튜브 커프
I.C FIX,IC 픽스
CLO-SUR PLUS P.A.D,클로쉬르 플러스 패드
DISPOSABLE BIOPSY NEEDLE SYSTEM,일회용 생검 바늘 시스템
MELOLIN,멜로라인스
iPRUM,아이프럼
COSAFIX,코스픽스
UREOFIX URINE HOURLY BAG,UREOFIX 소변 시간당 가방
CALCICUR,축구
PEAK ANTERIOR COMPRESSION PLATE SCREW,피크 전방 압축 플레이트 나사
NATURE SET F1 (R2+0.2F SET),자연 세트 F1 (R2+0.2F 세트)
ACELOCK,에이스락
BIG TIP,큰 팁
A ONEFIX CANNULATED SCREW,ONEFIX 캐뉼러 나사
TONG CAST,통캐스트
3M CAVILON ADVANCED SKIN PROTECTANT,3M CAVILON 어드밴스드 스킨 프로텍턴트
LINK-UP,연결하다
CERVICAL/LUMBAR BRACE,경추/요추 보호대
GALEO HYDRO GUIDE WIRE,GALEO 하이드로 가이드 와이어
E-STAPLING DISPOSABLE ENDOSCOPIC LINEAR CUTTER DRIVING UNIT,E-스테이플링 일회용 내시경 선형 절단기 구동 장치
PRIMARY-O,기본-O
GW-G5,GW-G5
OCTARAY MAPPING CATHETER,OCTARAY 매핑 카테터
MCK BANDAGE,MCK 붕대
GOCLEAN FILTER LINE,GOCLEAN 필터 라인
MEDICO ECG ELECTRODES,MEDICO 심전도 전극
STRATTICE,스트라티스
ISS,ISS
POLYTECH HEALTH & AESTHETICS SILICONE GEL SHEET,POLYTECH 건강 및 미용 실리콘 젤 시트
DM-SKIN CLOSURE,DM 스킨 클로저
OMI ORTHODONTIC ANCHOR SYSTEM,오미 교정용 앵커 시스템
TIDESIGN(ANGLED),타이사인(각진)
AMK SCREW,AMK 나사
NUNCHAKU,눈차쿠
ARTIS T PL E,아티스트 T PL E
RADIOMATE ACCESS KIT - F,무선 액세스 키트 - F
CLOSED SUCTION SYSTEM,폐쇄형 흡입 시스템
PINNACLE ULTAMET METAL INSERT,PINNACLE ULTAMET 금속 인서트
"INTERAX TIBIAL INSERT (MEDIAL/LATERAL, ISA)","INTERAX 경골 삽입물(내측/측면, ISA)"
BIATAIN SILICONE NON-BORDER,바이아테인 실리콘 논보더
PROFIX 7 FEMORAL LONG STEM,PROFIX 7 대퇴부 긴 줄기
GENUTRAIN S,젠츄트레인S
BENETIS,베니스
HANARO,하나로
THERAKOS CELLEX PHOTOPHERESIS SYSTEM PROCEDURAL KITS,THERAKOS CELLEX PHOTOPHERESIS 시스템 절차 키트
DUROM ACETABULAR COMPONENT,듀롬 비구 구성요소
PERSONA REVISION AUGMENT,개인 개정 사항
FIXOS TWIST-OFF SCREW,FIXOS 트위스트-오프 나사
DOLPHINE DSS,돌고래 DSS
FARMALASTIC THERMAL ELBOW BAND,FARMALASTIC 열 팔꿈치 밴드
CURE FLEX GELPAD,큐어 플렉스 젤패드
WISECUREVIEW,와이즈큐어뷰
BONION -C,그루터기 -C
CANCELLOUS BONE,해면골
CANNULATED CANCELLOUS BONE SCREW,캐뉼러형 취소 뼈 나사
SMART SCREW Ⅱ,스마트스크류 Ⅱ
HAND MODULE 2.0 PLATE,핸드 모듈 2.0 플레이트
ANCHOR BOLT,앵커 볼트
ESTHOMIC ABUTMENT ANGLED,에스토믹 어버트먼트 각도
PULSE OXIMETRY MASIMO SET,맥박산소측정기 마시모 세트
VAPORFLEX/ LEGATO,VAPORFLEX/레가토
BONE,뼈
ELASTIC SLEEVE,탄성 슬리브
BENDTIME MPA2021-1,벤드타임 MPA2021-1
CDH SOLERA LATERAL CONNECTOR,CDH 측면 SOLERA 커넥터
CGDERM IMPLANT,CGDERM 임플란트
GUIDING STYLET,가이드 스타일
"ESPRIT24,22 SPEECH PROCESSOR SET","ESPRIT24,22 음성 프로세서 세트"
3M SOFT CLOTH TAPE TAN,3M 부드러운 천 테이프 탄
NOVA ALIPS ANGLED ABUTMENT(EXT MINI),NOVA ALIPS 각진 어버트먼트(EXT MINI)
VERSAJET II HYDROSURGERY HANDPIECE,VERSAJET II 수압수술 핸드피스
WRIST POWER UP,손목 파워업
CENS,인구조사
OK-W305 BACK BRACE WIRE,OK-W305 등받이 와이어
MULTI-FIX CROSS LINK,멀티픽스 크로스링크
SWMP US DOUBLE PIGTAIL,미국 더블 피그테일 범프
GRAFTON DBM ORTHOBLEND,그래프턴 DBM 오르토블렌드
NEW OHTO-FIX ANATOMICAL PLATE,새로운 OHTO-FIX 해부학적 플레이트
ELA FLEX,그녀는 플렉스
ZELKOVA-C,느티나무-C
ILIAD 6.35 SPINAL SYSTEM SACRAL FIXATION SET,ILIAD 6.35 척추계 천골 고정 세트
TOPIS 2.7MM CORTICAL SCREW,TOPIS 2.7MM 피질 나사
TIBIALIS ANTERIOR/POSTERIOR(W),경골 전방/후방(W)
I.C.H(INTRACRANIAL HEMATOMA) BAG (403-B),ICH(두개내 혈종) 가방(403-B)
PRELUDE PRO SHEATH INTRODUCER,PRELUDE PRO 시스 소개자
MICROSTREAM LUER SAMPLING LINE,마이크로스트림 루어 샘플링 라인
OSSFILL 601,오스필 601
RIBOFLAVIN SOLUTION,리보플라빈 용액
EASYFOAM SILICONE BORDER,이지폼 실리콘 테두리
"KM-4 LINER (EXTENDED RIM, NEUTRAL)","KM-4 라이너(확장 림, 중립)"
EASY PRESSO KIT,키트로 쉽게
SPIKE SLEEVE,스파이크 슬리브
SURGICEL POWDER,서지셀 파우더
ACTIFUSE GRANULES 10ML,액티퓨즈 과립 10ML
AIRLOC,에어록
PROFIX PATELLAR COMPONENT,프로픽스 슬개골 구성품
WD37H,WD37H
PLANM PN FIX,플레임 PN FIX
BAND LOCK,밴드 잠금
ORTHOPEDIC OSTEON COLLAGEN,정형외과용 오스테온 콜라겐
LUBBOC,루복
APIS RIDD,API의 라이드
PENKO SP SENSOR,펜코 SP 센서
DAON GUIDING CATHETER,다온 가이드 카테터
DNF  SPINAL SYSTEM MOVED STRAIGHT ROD,DNF 척추 시스템 이동 직선 로드
CORTICAL WEDGE,피질 웨지
TOTAL ACROSS MICROCATHETER,마이크로카테터 전체의 총계
ASSURANT STENT,보험 스텐트
ENSPIRE INTERVENTIONAL DISCECTOMY SYSTEM,ENSPIRE 중재적 경부절제술 시스템
METASUL FEMORAL HEAD,METASUL 대퇴골두
CIMFLEX 42,심플렉스 42
ANCHOR PLATE SYSTEM,앵커 플레이트 시스템
KSEF-A,KSEF-A
COLD & HOT WRIST SUPPORT,차갑고 뜨거운 손목 보호대
MODULAR STERNAL CABLE SYSTEM,모듈형 흉골 케이블 시스템
SENSURA CLICK XPRO CONVEX LIGHT BASEPLATE,sensura click xpro 볼록광 베이스플레이트
ENB SEMITENDINOSUS TENDON,ENB 반음절 힘줄
TONI-FIX,토니픽스
DJ STENT,DJ 스텐트
ABDOMINAL PRESSURE CATHETER,복압 카테터
ALPHAVENT ANCHOR,알파벤트 앵커
DYFLEX-Ⅲ SPINAL FIXATION SYSTEM FLEXIBLE ROD,DYFLEX-III 척추 고정 시스템 FLEXIBLE ROD
ITA-MED COMPRESSION PRODUCS,ITA-MED 압축 제품
MEDXPERT PECTUS BAR STABILIZER,MEDXPERT 체스트 바 안정 장치
EXCENDER,엑센더
PENTAX-AWS PBLADE,PENTAX-AWS P블레이드
SILHOUETTE SCREW SET,실루엣 나사 세트
TOT-M,올엠
TRAUMACEM V+ CEMENT KIT,Traumacem V+ 시멘트 키트
FRIALIT-2 ABUTMENT ANGLED W/SCREW,FRIALIT-2 어버트먼트 각진 나사 포함
SK-BACK BRACE(BW DOUBLE&SINGLE),SK-백 브레이스(BW 더블&amp;싱글)
INSPIRED BREATHING CIRCUIT,영감받은 호흡 회로
KITEWIRE DEEP GUIDWIRE,KITEWIRE 딥 가이드와이어
VT-BAND,VT-밴드
INVOS PEDIATRIC RSO2 SENSOR,INVOS 소아용 RSO2 센서
COFLEX,코플렉스
"TECNIS SYNERGY OPTIBLUE IOL, TECNIS SYNERGY OPTIBLUE IOL WITH TECNIS SIMPLICITY DELIVERY SYSTEM","TECNIS SYNERGY OPTIBLUE IOL, TECNIS SIMPLICITY 전달 시스템을 갖춘 TECNIS SYNERGY OPTIBLUE IOL"
SKIN STAPLE,스킨 스테이플
CORNERSTONE L-SELECT,코너스톤 L-SELECT
FLEXWING ANTERIOR CERVICAL PLATE SYSTEM,굴곡형 전방 경추판 시스템
DRESHEET,드레스시트
ILLUMINATION PROBE,조명 프로브
C75 FEMUR INTERLOCKING NAIL SET,C75 대퇴골 인터로킹 네일 세트
KM CANNULATED SCREW,KM 캐뉼러 스크류
WB-REX BAND,WB-렉스 밴드
TRACOE TWIST LOW PRESSURE CUFFED TRACHEOSTOMY TUBE WITH AIR SUPPLY LINE FOR SPEAKING (DOUBLE CANNULA),TRACOE 트위스트 저압 커프형 기관절개관(말하기 위한 공기 공급 라인 포함)(이중 캐뉼라)
PAINCOMFORTER DUAL,PAINCOMFORTER 듀얼
CG ALLO SPACER,CG 알로 스페이서
PLIO-I,플리오-I
VACO HAND,바코 핸드
MTA-ANGELUS GRAY,MTA-안젤루스 그레이
GMB,GMB
PETRA CERVICAL CAGE,페트라 경추 케이지
ARTISENTIAL EC,예술적인 EC
NOALLCARE BAND,노올케어 밴드
ZIMALOY SUTURE WIRE,ZIMALOY 봉합 와이어
JM-108S,JM-108S
INCEPTA ICD DR,ICD DR 개시
TENNIS ELBOW SUPPORT Ⅰ,테니스 엘보우 지원 Ⅰ
SILKY LONG INTRODUCER SHEATH,실키 롱 인트로듀서 칼집
EZ-UP,이지업
RESOLUTION CLIP,해상도 클립
MINI T-PLATE/T OBLIQUE PLATE,미니 T-플레이트/T 경사 플레이트
SINGLE LIMB BREATHING CIRCUIT,단일 사지 호흡 회로
HC FIX-FIT ARM STOCKING,HC 픽스핏 암 스타킹
UNIFILM,유니필름
SCARSENSE SCAR SHAPES,흉터 모양의 흉터
LEOVIS-C,레오비스-C
TOP HAT,모자
ANGUIS-ST,스네이크-ST
DIALOC RS REVISION STEM CEMENTLESS,DIALOC RS 개정판 스템 무시멘트
TROPIAN ENDO BAG,트로피안 엔도백
REBOUND DUAL,리바운드 듀얼
T-POD COMBAT,T-POD 전투
BRITEPRO SOLO,BRITEPRO 전용
INTELLANAV STABLEPOINT ABLATION CATHETER,INTELLANAV STABLEPOINT 절제 카테터
SAGITTA-1 STEM,화살표-1 줄기
MG II ARTICULAR SURFACE,MG II 관절면
CLS EXPANSION PE INSERT,CLS 확장 PE 인서트
FLEXIOH,플렉시오
DIONYS PLEC,디오니스 플렉
XEN GEL IMPLANT,젠 젤 임플란트
INTERNAL SLIM ABUTMENT REGULAR-SHOULDER,내부 슬림 어버트먼트 레귤러 숄더
TM-J04,TM-J04
PASSPORT TROCAR,여권 트로카
THUNDER GUIDEWIRE,썬더 가이드와이어
MULTI-FIX F ROD,멀티픽스 F 로드
3D DISTAL RADIUS LOCKING PLATE,3D 원위 반경 잠금 플레이트
HKT TITANIUM MINI CORTICAL SCREW,HKT 티타늄 미니 코르티컬 나사
INION CPS ORBITAL PLATE,INION CPS 오비탈 플레이트
APIS MINI Y PLATE,APIS 미니 Y 플레이트
ZENITH UNIVERSAL DISTAL BODY ENDOVASCULAR GRAFT,ZENITH 범용 원위체 혈관내 이식편
PENUMBRA SYSTEM - ENGINE PUMP CANISTER,반감기 시스템 - 엔진 펌프 캐니스터
MINIT FIXATION SYSTEM-HOOK,미니트 고정 시스템-후크
TORNIER FLEX  REVERSED TRAYS,TORNIER FLEX 반전 트레이
AVALON ELITE BI-CAVAL DUAL LUMEN CATHETER,AVALON ELITE BI-CAVAL 이중 루멘 카테터
OMNIPORE SHEET,옴니포어 시트
ROOTLINE IMPLANT,루트라인 임플란트
MICRO PLATE MESH,마이크로 플레이트 메쉬
GLIDEPATH SLIM TUNNELER,글라이드패스 슬라임 터널
BURNFREE,번프리
O.S.T SYSTEM,OST 시스템
BLOOD CARDIOPLEGIA SET,혈액 심정지 세트
ATOZ SPINAL SYSTEM ROD,ATOZ 척추 시스템 로드
OSTEO-TEC SCREW,OSTEO-TEC 나사
"VISTA CTO, CTO4","CTO 관점, CTO4"
VABIEN,아기
SEARCH (EVOLUTION) PATELLA,검색(진화) 슬개골
6.5 LOCKING CANCELLOUS SCREW FILL TYPE,6.5 잠금 취소 나사 충진 유형
ACCLINO FLEX PLUS STENT,인클라인 플렉스 플러스 스텐트
DR.MED WALKER,닥터메드워커
CV CAS,이력서 CAS
PENKO HAFT,펜코 자수
LIGHTIN,빛
TRACOE TWIST CUFFLESS TRACHEOSTOMY TUBE WITH OXYGEN SUPPLY LINE,산소 공급 라인이 있는 TRACOE 트위스트 커프리스 기관절개 튜브
C-BONA CLOSED SUCTION SYSTEMS,C-BONA 폐쇄형 흡입 시스템
PENKO DF EST,펜코 DF EST
LOW PROFILE COMPREHENSIVE PLATING SYSTEM II,로우 프로파일 종합 도금 시스템 II
PARIETENE LIGHT MESH,파리에텐 라이트 메쉬
PLATINUM SOUND PROCESSOR SET,플래티넘 사운드 프로세서 세트
PENKO DF PLUS,펜코 DF 플러스
GYNOCARE,부인과 진료
EPISOL H,에피솔H
PARIETENE X-SHAPED MESH,파리에텐 X자형 메쉬
DVT FOOT SLEEVE,DVT 풋 슬리브
OMNI DBM PLUS 73,옴니 DBM 플러스 73
PANTHER-S SPINAL CAGE (STERILE) PLIF,PANTHER-S 척추 케이지(멸균) PLIF
BIPOLAR ELECTRODE(LOOP TYPE),양극성 전극(루프형)
MEDPOR MALAR PRODUCT,메드포 말라르(MEDPOR MALAR) 제품
WONDER FIT,원더핏
INTERFIT ACETABULAR SHELL,인터핏 비구 쉘
OTPS SCREW,OTPS 나사
ZENIUS SPINAL SYSTEM SACRAL FIXATION SET,ZENIUS 척추 시스템 천골 고정 세트
EXTERNAL WIDE ABUTMENT-HEX,외부 와이드 어버트먼트-헥스
PNEUMOTHORAX CATHETER,기흉 카테터
NOVA RETRACTOR,노바 리트랙터
NARROW COMPRESSION PLATE WITH DCP,DCP가 포함된 좁은 압축판
URO-EZDILATE BALLOON DILATOR CATHETER,URO-EZDILATE 풍선 확장기 카테터
ESTHETIC BASE ABUTMENT STRAIGHT W/ SCREW,심미적인 베이스 어버트먼트 스트레이트 W/나사
BENEHOLD,베네홀드
FLEXIMA 3S CLOSED POUCH,FLEXIMA 3S 폐쇄형 파우치
SPM CHECK VALVE,SPM 체크 밸브
ACTICOAT 7,액티코트 7
PLANM PB BAND,PLAMN PB 밴드
F-TLSO,F-TLSO
SUPRACEL,수프라셀
EXOFORM KNEE IMMOBILIZER,엑소폼 무릎 고정 장치
PURESORB,순수흡수
VARI WRIST FIXATOR,VARI 손목 고정 장치
GKS-PRIME FLEX PATELLA,GKS-프라임 플렉스 파텔라
PIPELLER,피펠러
NEPHROSTOMY CATHETER,신장 절제술 카테터
CALCANEAL F PLATE,종골 F 플레이트
"INNO  FIXTURE(SUB, N/M, SLA)","INNO FIXTURE(SUB, N/M, SLA)"
ROGG COOL-WATER BANDAGE,ROGG 쿨워터 밴디지
STERILE NS SYSTEM,멸균 NS 시스템
B210(CORSET),B210(코르셋)
VALGULOC II,발굴록 II
VITALITY VR ACID (N0.1870),바이탈리티 VR 애시드 (N0.1870)
REDIX-W250,REDIX-W250
EZ CHEST RAP,EZ 체스트 랩
FILTER D,필터 D
HEALS NEBULIZER KIT,HEALS 분무기 키트
HEXIM,헥심
PS BAG,PS 가방
"APIS TM NEURO PLATE,DOUBLE Y-PLATE","APIS TM 신경 플레이트, 더블 Y-플레이트"
SIGVARIS STYLE SHEER COMPRESSION STOCKING,SIGVARIS 스타일 시어 컴프레션 스타킹
STRAUMANN RN/WN SYNOCTA ABUTMENT FOR TISSUE LEVEL IMPLANT (ANGLED),조직 수준 임플란트용 STRAUMANN RN/WN SYNOCTA 어버트먼트(각진)
KNEE SUPPORT(K05 SERIES),무릎보호대(K05 시리즈)
GT GRIP PLATE,GT 그립 플레이트
EDWARDS SAPIEN 3 AND SAPIEN 3 ULTRA TRANSCATHETER HEART VALVE WITH THE EDWARDS COMMANDER DELIVERY SYSTEM,EDWARDS COMMANDER 전달 시스템을 갖춘 EDWARDS SAPIEN 3 및 SAPIEN 3 ULTRA 경피적 심장 판막
NEO BONE DENTAL,네오본덴탈
EASYDERM THIN,이지덤 씬
TUNNELOC BONE MULCH SCREW,TUNNELOC 뼈 뿌리 덮개 나사
"HFT080, HFT081, HFT082","HFT080, HFT081, HFT082"
MICRA INTRODUCER,미크라 소개자
MANDIBULAR BONE SCREW,하악 뼈 나사
SEARCH (EVOLUTION) TIBIAL PLATEAU & KELL,검색(진화) 경골 고원 및 켈
PERIARTICULAR PROXIMAL ULNAR PLATE,관절주위 근위 척골판
ACCUFUSER PLUS (BOLUS TYPE),ACCUFUSER PLUS(볼루스형)
PNEUMATIC VITRECTOME (1267-PD),공압 유리체절제술(1267-PD)
ACRYSOF IQ PANOPTIX TORIC PRESBYOPIA CORRECTING IOLS,ACRYSOF IQ PANOPTIX 토릭 노안 수정안구
ISCAPEL ULTRASOUND ACTIVATED SCALPEL SYSTEM (SHEAR),ISCAPEL 초음파 활성화 메스 시스템(전단)
BAND FIXTURE PLUS - STERILE,밴드 고정 장치 플러스 - 멸균
MEDUSSA -C,메두사 -C
PEGASUS HEADED CANNULATED SCREW,페가수스 머리가 있는 관형 나사
CROWN BRACKET,크라운 브래킷
ENDERM MISO,엔더름 아이즈
TOP CERVICAL PLATE SET,상단 경추 플레이트 세트
FL-K4 KNEE BRACE,FL-K4 무릎 보호대
TENOR PRE-CUT TI.RODS,테너 프리컷 TI.RODS
EXTERNAL 3I-WIDE ABUTMENT-HEX,외부 3I-와이드 어버트먼트-헥스
GW-703,GW-703
NIGHT ELBOW SPLINT SET,야간 팔꿈치 부목 세트
ADAPTIX PLIF CAGE,ADAPTIX PLIF 케이지
"SPLINT, ORFIT THERMOPLASTIC","부목, ORFIT 열가소성 수지"
BK BAND PIN,BK밴드핀
JM-CORSET,JM-코르셋
COVERED MOUNTED CP STENT,덮힌 장착형 CP 스텐트
NT3,NT3
SYNPOR ORBITAL FLOOR PLATE,SYNPOR 궤도 바닥 플레이트
EASY TIE,이지 타이
SYSTEMP-ONLAY,시스템 온레이
ZDR CORTICAL SCREW,ZDR 피질 나사
ROOTLOC ROD,루트록 로드
SENSURA CONVEX DEEP BASEPLATE,sensura 볼록한 깊은 베이스플레이트
X2 F CROSS LINK,X2 F 크로스링크
MINI STRAIGHT PLATE (2.0MM),미니 스트레이트 플레이트 (2.0MM)
NAVILLOON,나빌룬
K-MEDISTAR,케이메디스타
"STABILIZER HINGE FIXATOR-ST, BRIDGE FIXATOR-ST","안정기 힌지 고정 장치-ST, 브리지 고정 장치-ST"
TOPIS 4.0MM CANCELLOUS SCREW,TOPIS 4.0MM 취소 나사
NON COVERED LASSO BILIARY,덮이지 않은 올가미 담즙
BELLAGEL BREAST IMPLANT GEL SIZER,BELLAGEL 유방 임플란트 젤 크기 측정기
MCZ,MCZ
CARTIPRO WHITE,카티프로 화이트
WSI ROD,로드빌리지
ENDOFLIP,엔도플립
PROVIDE ABUTMENT,어버트먼트 제공
TRICELL PRP,트라이셀 PRP
INO COLD BANDAGE,이노 콜드밴디지
ZENITH T-BRANCH THORACOABDOMINAL ENDOVASCULAR GRAFT,ZENITH T-BRANCH 흉복부 혈관내 이식편
ENB ACHILLES TENDON,ENB 아킬레스건
FIXCAGE-P,FIXCAGE-P
OK-W202,OK-W202
U-PORT PLUS,유포트 플러스
BAR SENSOR,바 센서
AHMED GLAUCOMA VALVE BI-PLATE,아메드 녹내장 판막 이중판
"EGIS SC BILIARY STENT, EGIS K-PAPILLA STENT","이지스 SC 담도 스텐트, 이지스 K-PAPILLA 스텐트"
POLYMEN ADHESIVE FILM DRESSING,폴리머 접착 필름 드레싱
MEDPOR TITAN OFW,메드포 타이탄 OFW
NOVA HAND PORT,노바 핸드 포트
INFUSION PUMP FILTER D 1.2㎛,INFUSION PUMP FILTER D 1.2㎛
PRENET,전송됨
TRICELL PRP PRO,트라이셀 PRP 프로
AT LISA TRI TORIC 939M(P),LISA TRI 토릭 939M(P)
SIS L PLATE-2.0MM,SIS L 플레이트-2.0MM
VENASEAL CLOSURE SYSTEM,Venaseal 폐쇄 시스템
COMBITRANS EXADYN,COMBITRAN의 엑사딘
"MULTIGEN PLUS AUGMENT(FEMORAL,TIBIAL)","다세대 플러스 보강(대퇴골, 경골)"
ST REED,세인트 리드
MCL M90,MCL M90
"C,K,P- PLATE","C,K,P-플레이트"
"MEGADERM INTENSION, MEGADERM LEEDS, MEGADERM ULTRA S, MEGADERM XE","MEGADERM 인텐션, MEGADERM LEEDS, MEGADERM ULTRA S, MEGADERM XE"
ENDO TUBE HOLDER,엔도 튜브 홀더
YM-L310,YM-L310
DCS PLATE SYSTEM,DCS 플레이트 시스템
CAVAFIX MONO CATHETER,Cavafix 모노 카테터
REDIX-RX300,REDIX-RX300
SOLID FIX SCREW SYSTEM(CANNULATED LOCKING SCREW),SOLID FIX 나사 시스템(관형 잠금 나사)
CLICK-FIT ABUTMENT,클릭핏 어버트먼트
SIS CANNULATED  SCREW,SIS 캐뉼러 나사
EZ PLUSBAND,이게 플러스밴드야
"INNOOSS-B, K-OSS_B, COREOSS-XENO, LILIVIS_XENO, BIO-XENO_B","INNOOSS-B, K-OSS_B, COREOSS-XENO, LILIVIS_XENO, BIO-XENO_B"
CYBER TECH 2000T,사이버테크 2000T
"TRILOGY LONGEVITY XLPE LINER, 7MM OFFSET","TRILOGY LONGEVITY XLPE 라이너, 7MM 오프셋"
GIDEPLUG,디버깅됨
NK II METAL BACKED PATELLA COMPONENT,NK II 금속 지지형 슬개골 구성품
DIOPLUS-W,디오플러스-W
DURALOC DUO-FIX CUP,DURALOC 듀오픽스 컵
"STRAUMANN ROXOLID SLACTIVE BONE LEVEL IMPLANT, LOXIM","STRAUMANN ROXOLID 슬액티브 뼈 레벨 임플란트, LOXIM"
BLUVIEW OPTICAL TROCAR,BLUVIEW 광학 트로카
DR. MED KNEE SUPPORT,박사. 무릎 지지대 포함
I-LIFT PLIF TYPE,I-LIFT PLIF 유형
EZ-COHESIVE BAND,EZ-COHESIVE 밴드
PEDIATRIC WALKER,소아 보행기
ANKLE SUPPORT,발목 지지대
NEWCLIP NON - CANNULATED SCREW,NEWCLIP 비관통형 나사
ARIX WRIST SYSTEM FUSION PLATE,ARIX 손목 시스템 퓨전 플레이트
HLS CANNULAE,HLS 캐뉼라
K-10 MCL,K-10 MCL
DR MED - IW,DR MED - IW
EZ RAP AIR CUFF FULL ARM,EZ RAP 에어 커프 풀 암
INNOLCON ULTRASONIC SURGICAL SCALPEL (SCISSOR TYPE),INNOLCON 초음파 수술용 메스 (가위형)
"BALANSYS TIBIAL COMPONENT (CEMENTED,FIXED TYPE)","BALANSYS 경골 구성품(시멘트형, 고정형)"
OCEANSTOCKING ARM,해양 스타킹 암
ORTEC-CERVI,오르텍-서비
COMPREFLEX STANDARD CALF&FOOT INELASTIC WRAP,COMPREFLEX 표준 종아리 및 발 비탄성 랩
COADBAND,코드밴드
CG CERVICAL SPACER,CG 경추 스페이서
OCEAN FIX-BAND(LEG),오션픽스밴드(다리)
ANTEGRADE AORTIC ROOT CANNULA WITH VENT,통풍구가 있는 전향 대동맥 근 캐뉼라
INVISIDERM SCAR GEL,인비지덤 스카 젤
3S SHEATH INTRODUCER KIT,3S 보호관 소개 키트
DR.MED BOA ELBOW,닥터메드 보아 엘보우
BRACOO KE92,브라쿠 KE92
COMFIX-ELECTRODE,COMFIX-전극
FT,FT
COTTON-LEUNG SOF-FLEX BILIARY STENT,COTTON-LEUNG SOF-FLEX 담즙 스텐트
LONG TRACHEAL T-TUBE,긴 기관 T-튜브
TELIGEN VR,텔리젠VR
ENDOTRACHEAL TUBE PREFORMED NASAL CUFF,기관내관 미리 형성된 코 커프
MMT-508,MMT-508
I.O.L(SIL-C160),인공수정체(SIL-C160)
HI-TORQUE BALANCE HEAVYWEIGHT GUIDE WIRE WITH HYDROCOAT HYDROPHILIC COATING,하이드로코트 친수성 코팅 처리된 하이 토크 밸런스 헤비웨이트 가이드 와이어
"TREKKING TIBIAL TRAY COMPONENT (MOBILE,FIXED)","트레킹 경골 트레이 구성품(이동식, 고정식)"
DYNA LOCKING TIBIA BOLT,DYNA 잠금 경골 볼트
LEOVIS-L,레오비스-L
VORTIC CATCH V RETRIEVAL BASKET,VORTIC CATCH V 회수 바구니
JOINTSEAL,조인트씰
ASSISTANT VITRECTOMY,보조 유리체 절제술
101-S,101-S
DECELLULARIZED DERMIS(MESHED/UNMESHED),세포가 제거된 진피(메쉬/언메쉬)
DARCO SCREW TI NON LOCK SCREW 3.5,DARCO 나사 TI 잠금 나사 3.5
EXS-300-00,EXS-300-00
TREU DISPOSABLE CANNULA,TREU 일회용 캐뉼라
C-PLASTY,C-플라스틱
ANGLE STABILIZED SCREW,각도 안정화 나사
SPIKE NEEDLE,스파이크 바늘
PROFIX FEMORAL(TIBIAL) WEDGE,PROFIX 대퇴골(경골) 웨지
"REDCLOT, TAP SEAL","REDCLOT, 탭 씰"
I-DROP GEL,아이드롭 젤
TITANIUM CANNULATED SCREW,티타늄 캐뉼러 스크류
MIC PERCUTANEOUS ENDOSCOPIC GASTROSTOMY (PEG) KIT,MIC 경피 내시경 위루술(PEG) 키트
PLATE PREFORMED MESH,플레이트 사전 성형 메쉬
OSMIUM SCREW,오스뮴 나사
PROXIMAL FEMUR PLATE,근위 대퇴골 판
K-15 CRYO CUFF,K-15 크라이오 커프
LC-MANDIBLE PLATE,LC-하악판
KS05100,KS05100
KOROO-CAPRI,코루카프리
DR-MED PCC,PCC를 사용한 DR
ANTEGRADE AORTIC ROOT CANNULA,전성대동맥근 캐뉼라
COREVALVE EVOLUT SYSTEM,코어밸브 이볼루트 시스템
YSPIN SUS,YSPIN SUS
DURA STAR PTCA DILATATION CATHETER,DURA STAR PTCA 확장 카테터
PTOSIS PROBE,안검하수 프로브
EUGENE WRIST,유진 손목
NEOSTINE KIOMER GEL,네오스틴 키오메르 젤
NT-CERAM(LUMBAR SPACER L1224),NT-CERAM(요추 스페이서 L1224)
PV0.035  IVUS CATHETER,PV0.035 IVUS 카테터
AUTO SHIELD TROCAR,자동 쉴드 트로카
DUF MCC,더프 MCC
LISA SHEET,리사 시트
PERSONA REVISION EXTENSION STEM,페르소나 개정 확장 줄기
NEUTRACLEAR EXTENSION,뉴트라클리어 확장
SEQUENT PLEASE NEO,순서대로 NEO해주세요
VAS-PASS,VAS-패스
NOVOSTAT,노보스타트
CUMIB PLATE SYSTEM(DISTAL RADIUS PLATE),CUMIB 플레이트 시스템(원위 반경 플레이트)
