concept_name,concept_synonym
Postoperative Bleeding Control,수술후 처치 [1일당]-후출혈처치
After Scaling or Subgingival Curettage,"치주치료후처치 [1구강 1회당]-치석제거,치주소파술후"
after Scaling or Subgingival Curettage,"치주치료후처치[1구강1회당]-치석제거,치주소파술후"
after Periodontal Surgery,"치주치료후처치 [1구강 1회당]-치주수술후('치석제거,치주소파술후'이외의 경우)"
Prophylaxis,치면세마 [1/3악당]
Scaling,치석제거 [1/3악당]
Root Planing,치근활택술 [1/3악당]
Simple,치관수복물또는보철물의제거 [1치당]-간단한것
Complicated,치관수복물또는보철물의제거 [1치당]-복잡한것
Removal of Old Root Canal Filling,근관내 기존 충전물 제거 [1근관당]
Removal of Old Root Canal Fill,근관내기존충전물제거[1근관당]
Cleft Lip Protector,순열수술후 보호장치
Plate Splint,상고정장치술 [1악당]
Removal of Splint,고정장치의제거 [1악당]
Occlusal Adjustment,교합조정술 [1치당]
Surgical Splint,수술용 스플린트
Intermaxillary Fixation,악간고정술
Interdental Wiring,치간고정술 [1악당]
Maximum Intercuspal Position,교합성형술(최대교합위)
Centric Relation,교합성형술(중심위)
Protrusive Position,교합성형술(전방위)
Laterotrusive Position,교합성형술(측방위)
Occlusal Adjustment on Model Mounted on Articulator,교합기부착모형상의 교합성형술
Behavior Management,행동조절[아산화질소 흡입]-15분까지
Anterior Tooth,발치술[1치당]-전치
Posterior Tooth,발치술[1치당]-구치
Complicated Extraction,발치술[1치당]-난발치
Complex,발치술[1치당]-복잡매복치(치아분할술을 실시한 경우)
Complete,발치술[1치당]-완전매복치(치관이2/3이상치조골내매복된치아의골절제와치아분할술을동시시행한경우)
Recurettage of Extracted Socket,발치와 재소파술
Alveoloplasty,치조골성형수술 [1치당]
"Incision of Gingival Abscess, Pericoronal Abscess","구강내소염수술(치은농양, 치관주위농양 절개 등)"
Incision of Alveolar Abscess or Palatal Abscess,구강내소염수술(치조농양 또는 구개농양의 절개 등)
Abscess of Tongue or Mouth of Floor,"구강내소염수술(설또는구강저농양[이하극,설하극,악하극농양 등])"
"Osteitis of Jaw, Osteomyelitis of Jaw etc.","구강내소염수술(악골골염,악골골수염 등)"
Superficial Layer,구강외소염수술(표층)
Deep Layer,"구강외소염수술(심층,근막극농양절개)"
"Closure of Intraoral Laceration-Gingiva, Vestibule of Mouth, Buccal part","구강내열상봉합술(치은, 구강전정, 협부, 2.5cm 이하)"
"Closure of Intraoral Laceration-Lingua, Floor of Mouth, Palate ","구강내열상봉합술(혀, 구강저, 구개부, 2.5cm 이하)"
"Simple [incision of labial frenum, frenotomy]",협순소대성형술(간단한것)
"Complicated [excision of labial or buccal frenum](frenumectomy, frenulectomy, frenectomy)",협순소대성형술(복잡한것)
 Lingual Frenectomy-Simple,설소대성형술 (간단한것)
"Lingual Frenectomy-[Frenoplasty, Excision of Frenum] Complex",설소대성형술 (복잡한것)
Incision of Peritonsillar Abscess,치성편도주위농양절개술
Limited Alveolar Bone,악골수염수술(치조부에 국한된 경우)
Operation of Ameloblastoma,법랑아세포종적출술(편측악골 1/3미만)
Radicular Cyst Enucleation,치근낭적출술(1/2치관크기 이상)
Orofacial Fistula Closure,구강안면누공폐쇄술
Oroantral Fistula Closure with Advancement Flap,구강상악동누공폐쇄술(전진피판이용)
Oroantral Fistula Closure with Pedicled Flap,구강상악동누공폐쇄술(유경피판이용)
Replantation,치아재식술 [1치당]
Reconstruction of Mandible,하악골재건술
Operculectomy,치은판절제술
Excision of Lesion or Benign Tumor of Gingiva or Alveolar Portion,치은.치조부 병소 또는 종양절제술[Epulis 포함]
Reduction of Luxated Teeth,탈구치아정복술 [1치당]
Open Reduction of Alveolar Fracture,치조골골절관혈적정복술 (2치이하)
Removal of Mandibulolingual or Maxillobuccal Torus,골융기절제술(하악설측 또는 상악협측 골융기절제)
Excision of Maxillary Torus Palatinus,골융기절제술(구개골융기절제)
Gilles's Method,"관골골절정복수술(길리씨수술)[관골궁,관골체포함]"
Open Reduction,"관골골절관혈적정복수술[관골궁,관골체포함]"
Corrective Osteotomy of Malunioned Zygomatic Bone,부정유합된관골절골교정술
Closed Reduction of Maxillary Fracture,상악골골절비관혈적정복술
Open Reduction of Maxillary Fracture,상악골골절관혈적정복술(Le fort I)
Circumzygomatic Suspension Wiring,환관골궁 현수고정술
Craniomaxillary Suspension Wiring,두개안면 현수고정술
Resection of Benign Tumor(Including Cyst)  of Maxilla(Including Zygomatic bone),상악골(관골 포함)양성종양(낭종포함)절제술-3cm 미만
Closed Reduction of Mandibular Fracture,하악골골절 비관혈적정복술
"Symphysis, Body, Angle of Mandible","하악골골절관혈적정복술(정중부, 골체부, 우각부)"
Condylar Head of Mandible,하악골골절관혈적정복술( 하악 과두부)
Circummandibular Wiring,환하악골 결찰술
Corrective Osteotomy of Malunioned Mandibular Fracture,부정유합된 하악골 절골 교정술
Resection of Benign Tumor(Including Cyst) of Mandible,하악골양성종양(낭종 포함)절제술(편측악골 1/3 미만)
Marginal Mandibulectomy,하악골악성종양절제술[림프절 청소 포함]-하악골변연절제
Closed Reduction of TMJ Dislocation,악관절탈구비관혈적정복술
Open Reduction of TMJ Dislocation,악관절탈구관혈적정복술
TMJ Meniscoplasty,악관절원반성형술
Arthroplasty of TMJ,악관절성형수술
Substitution of TMJ,악관절 치환술 [인공관절 대치술]
Removal of The Interosseous Wire,악골내고정용 금속제거술(악골내강선고정의 제거 )
Removal of The Fixation Mini Plate,악골내고정용 금속제거술(소형금속판의제거)
Removal of Reconstruction Plate,"악골내고정용 금속제거술(재건용금속판의 제거,악골 1/2이상의 크기에 달한것)"
Removal of Implant for Internal Fixation,악골에 삽입한 금속핀이나 금속정등을 간단히 제거
"Laser Treatment, Dentin Adhesive Application","지각과민처치[1치당] [레이저치료, 상아질접착제도포의 경우]"
Removal of Metallic Post,금속재 포스트 제거 [1근관당] 
TMJ Arthrocentesis,악관절강 세척술
Bicuspidzation,치관분리술
Crown Lengthening(Gingivectomy),치관확장술 [1치당](치은절제술)
Crown Lengthening(Apically Positioned Flap),치관확장술 [1치당](근단변위판막술)
Crown Lengthening(Apically Positioned Flap and Ostectomy of Alveolar Bone),치관확장술 [1치당](근단변위판막술 및 치조골삭제술)
Fresh Liquid Plasma for Whole Blood 320ml,"신선액상혈장, 전혈320ml기준"
Fresh Liquid Plasma for Whole Blood 400ml,"신선액상혈장, 전혈 400ml기준"
Packed RBC for Whole Blood 320ml,"농축적혈구, 전혈 320ml"
Packed RBC for Whole Blood 400ml,"농축적혈구, 전혈 400ml"
Washed RBC for Whole Blood 320ml,"세척적혈구, 전혈 320ml기준"
Washed RBC for Whole Blood 400ml,"세척적혈구, 전혈 400ml기준"
Fresh Frozen Plasma for Whole Blood 320ml,"신선동결혈장, 전혈 320ml기준"
Fresh Frozen Plasma for Whole Blood 400ml,"신선동결혈장, 전혈 400ml기준"
Frozen Plasma for Whole Blood 320ml,"동결혈장, 전혈 320ml기준"
Frozen Plasma for Whole Blood 400ml,"동결혈장,전혈400ml기준"
Cryoprecipitate for Whole Blood 320ml,"동결침전제제, 전혈 320ml기준"
Cryoprecipitate for Whole Blood 400ml,"동결침전제제, 전혈 400ml기준"
Platelet rich plasma for whole blood 320ml,"혈소판풍부혈장, 전혈 320ml기준"
Platelet Rich Plasma for Whole Blood 400ml,"혈소판풍부혈장, 전혈 400ml기준"
Platelet Concentrate for Whole Blood 320ml,"농축 혈소판, 전혈 320ml"
Platelet Concentrate for Whole Blood 400ml,"농축 혈소판, 전혈 400ml"
Leukocyte Poor Packed RBC for Whole Blood 320ml,"백혈구 제거 적혈구, 전혈 320ml"
Leukocyte Poor Packed RBC for Whole Blood 400ml,"백혈구 제거 적혈구, 전혈 400ml"
Packed WBC for Whole Blood 320ml,"농축백혈구, 전혈 320ml"
Packed WBC for Whole Blood  400ml,"농축백혈구, 전혈 400ml"
Leukocyte Filtered Packed RBC for Whole Blood 320ml,"백혈구 여과 제거 적혈구, 전혈 320ml"
Leukocyte Filtered Packed RBC for Whole Blood  400 ml,"백혈구 여과 제거 적혈구, 전혈 400ml"
Leukocyte Filtered Packed Platelet Concentrate for Whole Blood 320ml,"백혈구 여과 제거 혈소판, 전혈 320ml"
Leukocyte Filtered Packed Platelet Concentrate for Whole Blood 400ml,"백혈구 여과 제거 혈소판, 전혈 400ml"
Platelet pheresis(250ml),성분채집 혈소판(250ml)
Leukapheresis(250ml),성분채집 백혈구(250ml)
Plasmapheresis(500ml),성분채집 혈장(500ml)
Fresh blood,생혈
Exchange Transfuse,교환 [검사비용 등 포함]
Transplantation Preparation of Hemopoeitic Progenitor Cells-Cryopreservation and Storage ,조혈모세포이식-조혈모세포의 이식 준비(냉동처리 및 보관)
Hemopoietic Cell Transplantation-Cord Blood,제대혈조혈모세포이식-조혈모세포의 수집(제대혈)
 Allogenic Donor Lymphocyte Infusion,동종 공여자 림프구 주입(채집료 포함)
Hemopoietic Cell Transplantation-Bone Marrow,조혈모세포이식-조혈모세포수집(골수-동종)
Hemopoietic Cell Transplantation-Blood Derived Hemopoietic Progenitor Cell(Allogenic),조혈모세포이식-조혈모세포수집(말초혈액-동종)
Hemopoietic Cell Transplantation-Blood Derived Hemopoietic Progenitor cell(Autologous),조혈모세포이식-조혈모세포수집(말초혈액-자가)
Hemopoietic Cell Transplantation-T-Cell Delpletion,"조혈모세포이식-조혈모세포의생체외처리[골수, 말초혈액](T-세포제거)"
Hemopoietic Cell Transplantation-Red Cell Removal,"조혈모세포이식-조혈모세포의생체외처리[골수, 말초혈액](적혈구제거)"
Hemopoietic Cell Transplantation-Plasma(Volume) Delpletion,"조혈모세포이식-조혈모세포의생체외처리[골수, 말초혈액](혈장제거)"
Hemopoietic Cell Transplantation-Tumor Cell Delpletion,"조혈모세포이식-조혈모세포의생체외처리[골수, 말초혈액](종양세포제거)"
Hemopoietic Cell Transplantation,"조혈모세포이식-조혈모세포의생체외처리[골수, 말초혈액](단핵구농축)"
Transplantation Preparation of Hemopoeitic Progenitor Cells-Thawing of Previously Frozen Harvest,조혈모세포이식-조혈모세포의이식준비(냉동된 조혈모세포의 해동)
Hemopoietic Cell Transplantation-Bone Marrow(Allogeneic),조혈모세포이식-조혈모세포의주입(골수-동종)
Hemopoietic Cell Transplantation-Bone Marrow(Autologous),조혈모세포이식-조혈모세포의주입(골수-자가)
Hemopoietic Cell Transplantation-Blood Derived Hemopoietic Progenitor Cell(Allogeneic),조혈모세포이식-조혈모세포의주입(말초혈액-동종)
Hemopoietic Cell Transplantation-Blood Derived Hemopoietic Progenitor Cell(Autologous),조혈모세포이식-조혈모세포의주입(말초혈액-자가)
Hemopoietic Cell Transplantation-Cord Blood(Allogeic),조혈모세포이식-조혈모세포의주입(제대혈-동종)
Hemopoietic Cell Transplantation-Cord Blood(Autologous),조혈모세포이식-조혈모세포의주입(제대혈-자가)
Hemopoietic cell transplantation-Cord blood(Autologous),조혈모세포이식-조혈모세포의이식(제대혈-자가)
Autologous Blood Transfusion-Blood Collection Fee(Whole Blood),"자가수혈-채혈료[1일당](전혈, 최초채혈한 경우)"
Autologous Blood Transfusion-Blood Collection Fee,"자가수혈-채혈료(전혈, 최초채혈)-수혈을 하지 아니한 경우"
Autologous Plateletpheresis,자가수혈-채혈료(자가혈소판성분채집술)
Irradiation of Blood Product,혈액제제에 대한 체외조사 [단위당]
Glycerol Lysis Time Test,글리세롤 융해시간 측정
Amniotic fluid MMP-8 Qualitative Test [Point-of-Care Test],양수내 MMP-8 정성검사[현장검사]
Phosphofructokinase,적혈구 효소활성도 측정검사-Phosphofructokinase
Triose Phosphate Isomerase,적혈구 효소활성도 측정검사-Triose Phosphate Isomerase
Glyceraldehyde-3-phosphate Dehydrogenase,적혈구 효소활성도 측정검사-Glyceraldehyde-3-phosphate Dehydrogenase
Phosphoglycerate Kinase,적혈구 효소활성도 측정검사-Phosphoglycerate Kinase
Glucose Phosphate Isomerase,적혈구 효소활성도 측정검사-Glucose Phosphate Isomerase
Hexokinase,적혈구 효소활성도 측정검사-Hexokinase
Monophosphoglycerate Mutase,적혈구 효소활성도 측정검사-Monophosphoglycerate Mutase
Glutathione Reductase,적혈구 효소활성도 측정검사-Glutathione Reductase
Glutathione Peroxidase,적혈구 효소활성도 측정검사-Glutathione Peroxidase
6-Phosphogluconate Dehydrogenase,적혈구 효소활성도 측정검사-6-Phosphogluconate Dehydrogenase
Adenylate Kinase,적혈구 효소활성도 측정검사-Adenylate Kinase
Reduced Glutachione,적혈구 효소활성도 측정검사-Reduced Glutachione
Heat Instability Test,열변성시험
Isopropanol Precipitation,이소프로파놀 침전검사
RBC Membrane Protein,적혈구막 단백질
Platelet Drug Response Assay (Aspirin) [Point-of-Care Test],혈소판 약물 반응검사 (아스피린) [현장검사]
Platelet Drug Response Assay (P2Y12)  [Point-of-Care Test],혈소판 약물 반응검사 (P2Y12) [현장검사]
Platelet Multi-Function Test (Epinephrine),혈소판복합기능검사 (Epinephrine)
Platelet Multi-Function Test (ADP),혈소판복합기능검사 (ADP)
"A,B Transferase Test","A,B 전이효소검사"
Lipoprotein Lipase,지단백리파아제
"2,3-Diphosphoglycerate","2,3-Diphosphoglycerate"
N-Acetylglucosaminidase,N-아세틸글루코사미니다제
Tryptase,트립타제
Elastase,엘라스타제검사
AFP Isoenzyme,알파피토푸로테인분획
Lipoprotein(a) Phenotype,Lp(a)표현형 
Amniotic Fluid Acetylcholinesterase,양수 아세틸콜린에스터라제
Hemoglobin Isoelectric Focusing,헤모글로빈 등전점 전기영동검사
Antimicrobial Synergy Test [General],항균제 상승작용 검사 [일반]
Antimicrobial Synergy Test [High Quality],항균제 상승작용 검사 [정밀]
Lipoperoxide,리포퍼록사이드 [과산화지질]
β-endorphin,베타-엔도르핀
α-Neuraminidase,Lysosomal Storage Disease 진단을 위한 효소정량검사-알파뉴라미니다제
α-L-Fucosidase,Lysosomal Storage Disease 진단을 위한 효소정량검사-알파엘-퓨코시다제
